business_id,account_id,date,amount,transaction_type,merchant_category,balance_after_transaction,risk_label
1022,A1022_0,2023-10-19 02:36:47.759699624,-30.49,debit,transport,11014.27,0
1025,A1025_0,2023-10-19 13:32:48.961201500,141.62,credit,retail,10347.71,0
1009,A1009_1,2023-10-20 00:28:50.162703376,191.34,credit,misc,10977.67,0
1021,A1021_1,2023-10-20 11:24:51.364205256,-157.2,debit,salary,10416.42,1
1004,A1004_0,2023-10-20 22:20:52.565707132,-266.25,debit,services,10606.94,1
1003,A1003_0,2023-10-21 09:16:53.767209008,-367.24,debit,services,9768.16,0
1001,A1001_0,2023-10-21 20:12:54.968710888,101.6,credit,retail,10404.01,0
1019,A1019_1,2023-10-22 07:08:56.170212764,-220.67,debit,salary,9993.83,0
1009,A1009_1,2023-10-22 18:04:57.371714640,-430.58,debit,utilities,10053.01,0
1025,A1025_1,2023-10-23 05:00:58.573216520,77.72,credit,utilities,9523.03,0
1018,A1018_1,2023-10-23 15:56:59.774718396,498.6,credit,transport,10233.43,0
1025,A1025_0,2023-10-24 02:53:00.976220272,-1.21,debit,transport,9870.83,0
1000,A1000_0,2023-10-24 13:49:02.177722152,167.7,credit,utilities,10186.06,0
1023,A1023_0,2023-10-25 00:45:03.379224028,16.37,credit,services,10320.52,1
1004,A1004_0,2023-10-25 11:41:04.580725904,-19.78,debit,misc,9810.85,1
1012,A1012_1,2023-10-25 22:37:05.782227784,183.82,credit,services,10027.55,0
1003,A1003_1,2023-10-26 09:33:06.983729660,-58.05,debit,transport,10574.75,0
1015,A1015_0,2023-10-26 20:29:08.185231536,53.48,credit,retail,10404.44,0
1023,A1023_0,2023-10-27 07:25:09.386733416,64.34,credit,utilities,10334.73,1
1015,A1015_1,2023-10-27 18:21:10.588235292,-133.62,debit,transport,10157.89,0
1022,A1022_0,2023-10-28 05:17:11.789737168,198.41,credit,transport,10367.85,0
1001,A1001_1,2023-10-28 16:13:12.991239048,-34.99,debit,misc,10576.18,0
1016,A1016_0,2023-10-29 03:09:14.192740924,-151.15,debit,utilities,10524.77,1
1027,A1027_0,2023-10-29 14:05:15.394242800,107.3,credit,misc,9870.93,1
1026,A1026_0,2023-10-30 01:01:16.595744680,-179.69,debit,utilities,10742.72,1
1019,A1019_0,2023-10-30 11:57:17.797246556,5.64,credit,misc,10727.02,0
1023,A1023_0,2023-10-30 22:53:18.998748432,-1.82,debit,services,9623.49,1
1011,A1011_0,2023-10-31 09:49:20.200250312,217.18,credit,retail,10865.65,1
1017,A1017_0,2023-10-31 20:45:21.401752188,94.94,credit,retail,10951.38,0
1002,A1002_1,2023-11-01 07:41:22.603254064,-5.01,debit,utilities,10629.93,1
1027,A1027_1,2023-11-01 18:37:23.804755944,163.55,credit,salary,10404.2,1
1000,A1000_1,2023-11-02 05:33:25.006257820,278.04,credit,transport,11375.96,0
1000,A1000_1,2023-11-02 16:29:26.207759696,111.56,credit,transport,11110.58,0
1028,A1028_1,2023-11-03 03:25:27.409261576,2.07,credit,utilities,11349.68,0
1018,A1018_0,2023-11-03 14:21:28.610763452,-262.37,debit,misc,11588.41,0
1010,A1010_0,2023-11-04 01:17:29.812265328,-213.02,debit,salary,10785.18,0
1004,A1004_1,2023-11-04 12:13:31.013767208,-61.04,debit,services,10373.52,1
1011,A1011_0,2023-11-04 23:09:32.215269084,-121.9,debit,misc,10425.97,1
1002,A1002_1,2023-11-05 10:05:33.416770960,-37.39,debit,misc,10252.47,1
1000,A1000_1,2023-11-05 21:01:34.618272840,11.33,credit,utilities,10630.68,0
1000,A1000_0,2023-11-06 07:57:35.819774716,105.94,credit,utilities,10364.75,0
1007,A1007_0,2023-11-06 18:53:37.021276592,-14.1,debit,transport,10450.61,0
1009,A1009_0,2023-11-07 05:49:38.222778472,97.3,credit,utilities,10304.44,0
1010,A1010_1,2023-11-07 16:45:39.424280348,12.89,credit,utilities,10663.03,0
1011,A1011_0,2023-11-08 03:41:40.625782224,-395.09,debit,utilities,10360.6,1
1028,A1028_1,2023-11-08 14:37:41.827284104,-187.87,debit,transport,9314.26,0
1012,A1012_1,2023-11-09 01:33:43.028785980,-28.82,debit,services,10168.75,0
1011,A1011_1,2023-11-09 12:29:44.230287856,-241.94,debit,services,9835.23,1
1013,A1013_0,2023-11-09 23:25:45.431789736,119.99,credit,utilities,9739.43,0
1001,A1001_0,2023-11-10 10:21:46.633291612,306.15,credit,transport,10883.67,0
1028,A1028_1,2023-11-10 21:17:47.834793488,243.75,credit,services,10806.37,0
1018,A1018_0,2023-11-11 08:13:49.036295368,-42.69,debit,misc,10147.22,0
1017,A1017_0,2023-11-11 19:09:50.237797244,298.15,credit,services,11025.76,0
1002,A1002_0,2023-11-12 06:05:51.439299120,29.73,credit,services,11177.37,1
1022,A1022_1,2023-11-12 17:01:52.640801000,-67.42,debit,transport,10776.21,0
1016,A1016_1,2023-11-13 03:57:53.842302876,-122.68,debit,misc,10722.35,1
1025,A1025_0,2023-11-13 14:53:55.043804752,-60.49,debit,transport,10654.93,0
1007,A1007_1,2023-11-14 01:49:56.245306632,-77.64,debit,utilities,9850.05,0
1028,A1028_0,2023-11-14 12:45:57.446808508,34.08,credit,retail,10453.81,0
1025,A1025_0,2023-11-14 23:41:58.648310384,32.11,credit,services,10470.31,0
1009,A1009_0,2023-11-15 10:37:59.849812264,0.61,credit,retail,10971.64,0
1025,A1025_0,2023-11-15 21:34:01.051314140,87.39,credit,transport,10730.1,0
1029,A1029_1,2023-11-16 08:30:02.252816016,238.13,credit,transport,10778.83,0
1001,A1001_1,2023-11-16 19:26:03.454317896,189.91,credit,transport,11030.98,0
1018,A1018_1,2023-11-17 06:22:04.655819772,-296.98,debit,retail,11068.06,0
1008,A1008_0,2023-11-17 17:18:05.857321648,-510.78,debit,transport,10194.88,0
1006,A1006_0,2023-11-18 04:14:07.058823528,186.86,credit,utilities,10227.66,0
1003,A1003_0,2023-11-18 15:10:08.260325404,-273.38,debit,transport,10081.03,0
1025,A1025_1,2023-11-19 02:06:09.461827284,-44.95,debit,salary,10401.0,0
1020,A1020_0,2023-11-19 13:02:10.663329160,-234.02,debit,retail,10033.62,0
1017,A1017_1,2023-11-19 23:58:11.864831036,-360.4,debit,salary,9537.65,0
1012,A1012_1,2023-11-20 10:54:13.066332916,108.29,credit,transport,9690.12,0
1010,A1010_1,2023-11-20 21:50:14.267834792,151.83,credit,utilities,9616.57,0
1028,A1028_1,2023-11-21 08:46:15.469336668,-115.3,debit,services,9611.01,0
1023,A1023_1,2023-11-21 19:42:16.670838548,-518.21,debit,misc,8951.99,1
1003,A1003_1,2023-11-22 06:38:17.872340424,-109.25,debit,misc,8953.3,0
1024,A1024_0,2023-11-22 17:34:19.073842300,78.36,credit,transport,9523.94,1
1020,A1020_0,2023-11-23 04:30:20.275344180,-295.78,debit,utilities,8500.95,0
1028,A1028_1,2023-11-23 15:26:21.476846056,36.67,credit,retail,8654.36,0
1024,A1024_1,2023-11-24 02:22:22.678347932,-3.06,debit,salary,8481.63,1
1003,A1003_0,2023-11-24 13:18:23.879849812,115.86,credit,salary,8532.51,0
1009,A1009_1,2023-11-25 00:14:25.081351688,23.92,credit,salary,8941.67,0
1004,A1004_1,2023-11-25 11:10:26.282853564,-194.61,debit,retail,8617.81,1
1008,A1008_0,2023-11-25 22:06:27.484355444,239.31,credit,misc,9570.91,0
1023,A1023_1,2023-11-26 09:02:28.685857320,-31.71,debit,utilities,8925.84,1
1002,A1002_1,2023-11-26 19:58:29.887359196,-5.46,debit,retail,9392.05,1
1016,A1016_1,2023-11-27 06:54:31.088861076,-186.65,debit,salary,9108.98,1
1002,A1002_0,2023-11-27 17:50:32.290362952,-88.66,debit,transport,8667.23,1
1015,A1015_0,2023-11-28 04:46:33.491864828,-176.96,debit,services,9186.0,0
1003,A1003_0,2023-11-28 15:42:34.693366708,-34.59,debit,retail,8598.93,0
1017,A1017_1,2023-11-29 02:38:35.894868584,342.34,credit,retail,9314.61,0
1016,A1016_1,2023-11-29 13:34:37.096370460,-274.38,debit,utilities,9005.31,1
1006,A1006_0,2023-11-30 00:30:38.297872340,-322.71,debit,utilities,8388.01,0
1023,A1023_1,2023-11-30 11:26:39.499374216,294.23,credit,retail,8783.19,1
1022,A1022_1,2023-11-30 22:22:40.700876092,-41.86,debit,salary,8703.21,0
1029,A1029_1,2023-12-01 09:18:41.902377972,-133.81,debit,services,8038.9,0
1004,A1004_1,2023-12-01 20:14:43.103879848,207.98,credit,utilities,8607.35,1
1011,A1011_1,2023-12-02 07:10:44.305381724,-121.12,debit,salary,8791.31,1
1016,A1016_0,2023-12-02 18:06:45.506883604,365.2,credit,transport,9292.1,1
1022,A1022_1,2023-12-03 05:02:46.708385480,135.59,credit,utilities,8753.64,0
1012,A1012_0,2023-12-03 15:58:47.909887356,-97.58,debit,salary,9030.9,0
1022,A1022_1,2023-12-04 02:54:49.111389236,431.46,credit,salary,9348.97,0
1024,A1024_0,2023-12-04 13:50:50.312891112,-121.14,debit,services,9147.21,1
1002,A1002_1,2023-12-05 00:46:51.514392988,148.42,credit,services,9437.79,1
1008,A1008_0,2023-12-05 11:42:52.715894868,59.86,credit,transport,9456.25,0
1029,A1029_1,2023-12-05 22:38:53.917396744,260.35,credit,salary,9813.62,0
1016,A1016_0,2023-12-06 09:34:55.118898620,312.3,credit,misc,10396.02,1
1016,A1016_1,2023-12-06 20:30:56.320400500,6.4,credit,salary,10205.14,1
1029,A1029_0,2023-12-07 07:26:57.521902376,-150.68,debit,services,9912.4,0
1019,A1019_1,2023-12-07 18:22:58.723404252,91.99,credit,misc,10470.6,0
1015,A1015_0,2023-12-08 05:18:59.924906132,-135.54,debit,utilities,10108.65,0
1024,A1024_0,2023-12-08 16:15:01.126408008,402.68,credit,utilities,10150.63,1
1021,A1021_1,2023-12-09 03:11:02.327909884,27.31,credit,retail,9840.52,1
1012,A1012_1,2023-12-09 14:07:03.529411764,-73.06,debit,services,9836.25,0
1026,A1026_0,2023-12-10 01:03:04.730913640,36.94,credit,retail,10449.51,1
1018,A1018_1,2023-12-10 11:59:05.932415516,-269.43,debit,misc,9711.02,0
1016,A1016_0,2023-12-10 22:55:07.133917396,-194.32,debit,services,9403.37,1
1003,A1003_0,2023-12-11 09:51:08.335419272,240.08,credit,transport,9718.44,0
1011,A1011_0,2023-12-11 20:47:09.536921148,-131.38,debit,salary,9608.27,1
1028,A1028_1,2023-12-12 07:43:10.738423028,-209.38,debit,transport,9860.3,0
1008,A1008_0,2023-12-12 18:39:11.939924904,107.33,credit,misc,9665.42,0
1018,A1018_0,2023-12-13 05:35:13.141426780,237.14,credit,services,9537.87,0
1011,A1011_1,2023-12-13 16:31:14.342928660,143.79,credit,misc,10102.68,1
1008,A1008_1,2023-12-14 03:27:15.544430536,199.21,credit,salary,10359.26,0
1006,A1006_1,2023-12-14 14:23:16.745932412,-151.36,debit,utilities,9997.42,0
1027,A1027_1,2023-12-15 01:19:17.947434292,-284.36,debit,utilities,10203.63,1
1013,A1013_0,2023-12-15 12:15:19.148936168,300.27,credit,misc,10030.85,0
1019,A1019_0,2023-12-15 23:11:20.350438044,-64.54,debit,retail,10425.09,0
1018,A1018_0,2023-12-16 10:07:21.551939924,-50.17,debit,services,10221.45,0
1025,A1025_0,2023-12-16 21:03:22.753441800,265.64,credit,services,10586.04,0
1014,A1014_1,2023-12-17 07:59:23.954943676,111.25,credit,utilities,10089.74,0
1015,A1015_0,2023-12-17 18:55:25.156445556,91.18,credit,transport,10539.98,0
1020,A1020_0,2023-12-18 05:51:26.357947432,433.0,credit,salary,10927.64,0
1004,A1004_1,2023-12-18 16:47:27.559449308,-128.7,debit,transport,10388.19,1
1002,A1002_0,2023-12-19 03:43:28.760951188,185.57,credit,transport,11331.88,1
1011,A1011_0,2023-12-19 14:39:29.962453064,11.4,credit,misc,10766.54,1
1024,A1024_0,2023-12-20 01:35:31.163954940,53.72,credit,utilities,10882.61,1
1019,A1019_0,2023-12-20 12:31:32.365456820,305.69,credit,utilities,11067.18,0
1026,A1026_0,2023-12-20 23:27:33.566958696,101.57,credit,utilities,11683.1,1
1020,A1020_0,2023-12-21 10:23:34.768460572,107.66,credit,misc,11122.62,0
1003,A1003_1,2023-12-21 21:19:35.969962452,214.5,credit,retail,11980.26,0
1020,A1020_1,2023-12-22 08:15:37.171464328,-72.99,debit,transport,12035.26,0
1022,A1022_0,2023-12-22 19:11:38.372966204,-167.84,debit,misc,11715.22,0
1015,A1015_0,2023-12-23 06:07:39.574468084,-208.96,debit,services,11558.9,0
1024,A1024_1,2023-12-23 17:03:40.775969960,-393.27,debit,salary,11179.7,1
1006,A1006_0,2023-12-24 03:59:41.977471836,411.24,credit,retail,11078.25,0
1012,A1012_0,2023-12-24 14:55:43.178973716,-220.64,debit,services,11572.86,0
1020,A1020_0,2023-12-25 01:51:44.380475592,-44.25,debit,transport,10960.17,0
1009,A1009_1,2023-12-25 12:47:45.581977468,-55.36,debit,utilities,11022.91,0
1025,A1025_0,2023-12-25 23:43:46.783479348,61.48,credit,transport,11004.52,0
1006,A1006_1,2023-12-26 10:39:47.984981224,163.15,credit,misc,11414.92,0
1013,A1013_0,2023-12-26 21:35:49.186483100,172.09,credit,salary,11278.14,0
1025,A1025_1,2023-12-27 08:31:50.387984980,-116.62,debit,misc,11343.0,0
1004,A1004_1,2023-12-27 19:27:51.589486856,-33.42,debit,retail,10918.91,1
1002,A1002_0,2023-12-28 06:23:52.790988732,56.52,credit,retail,11695.43,1
1022,A1022_1,2023-12-28 17:19:53.992490612,-49.74,debit,salary,11497.51,0
1028,A1028_0,2023-12-29 04:15:55.193992488,321.47,credit,services,11530.08,0
1010,A1010_1,2023-12-29 15:11:56.395494364,98.19,credit,services,11575.21,0
1010,A1010_0,2023-12-30 02:07:57.596996244,146.98,credit,retail,12056.32,0
1017,A1017_0,2023-12-30 13:03:58.798498120,132.58,credit,retail,11783.32,0
1014,A1014_1,2023-12-31 00:00:00.000000000,234.69,credit,utilities,12267.81,0
