date_id,date,year,quarter,month,month_name
1523,2019-03-03,2019,1,3,March
1524,2019-03-04,2019,1,3,March
1525,2019-03-05,2019,1,3,March
1526,2019-03-06,2019,1,3,March
1527,2019-03-07,2019,1,3,March
1528,2019-03-08,2019,1,3,March
1529,2019-03-09,2019,1,3,March
1530,2019-03-10,2019,1,3,March
1531,2019-03-11,2019,1,3,March
1532,2019-03-12,2019,1,3,March
1533,2019-03-13,2019,1,3,March
1534,2019-03-14,2019,1,3,March
1535,2019-03-15,2019,1,3,March
1536,2019-03-16,2019,1,3,March
1537,2019-03-17,2019,1,3,March
1538,2019-03-18,2019,1,3,March
1539,2019-03-19,2019,1,3,March
1540,2019-03-20,2019,1,3,March
1541,2019-03-21,2019,1,3,March
1542,2019-03-22,2019,1,3,March
1543,2019-03-23,2019,1,3,March
1544,2019-03-24,2019,1,3,March
1545,2019-03-25,2019,1,3,March
1546,2019-03-26,2019,1,3,March
1547,2019-03-27,2019,1,3,March
1548,2019-03-28,2019,1,3,March
1549,2019-03-29,2019,1,3,March
1550,2019-03-30,2019,1,3,March
1551,2019-03-31,2019,1,3,March
1552,2019-04-01,2019,2,4,April
1553,2019-04-02,2019,2,4,April
1554,2019-04-03,2019,2,4,April
1555,2019-04-04,2019,2,4,April
1556,2019-04-05,2019,2,4,April
1557,2019-04-06,2019,2,4,April
1558,2019-04-07,2019,2,4,April
1559,2019-04-08,2019,2,4,April
1560,2019-04-09,2019,2,4,April
1561,2019-04-10,2019,2,4,April
1562,2019-04-11,2019,2,4,April
1563,2019-04-12,2019,2,4,April
1564,2019-04-13,2019,2,4,April
1565,2019-04-14,2019,2,4,April
1566,2019-04-15,2019,2,4,April
1567,2019-04-16,2019,2,4,April
1568,2019-04-17,2019,2,4,April
1569,2019-04-18,2019,2,4,April
1570,2019-04-19,2019,2,4,April
1571,2019-04-20,2019,2,4,April
1572,2019-04-21,2019,2,4,April
1573,2019-04-22,2019,2,4,April
1574,2019-04-23,2019,2,4,April
1575,2019-04-24,2019,2,4,April
1576,2019-04-25,2019,2,4,April
1577,2019-04-26,2019,2,4,April
1578,2019-04-27,2019,2,4,April
1579,2019-04-28,2019,2,4,April
1580,2019-04-29,2019,2,4,April
1581,2019-04-30,2019,2,4,April
1582,2019-05-01,2019,2,5,May
1583,2019-05-02,2019,2,5,May
1584,2019-05-03,2019,2,5,May
1585,2019-05-04,2019,2,5,May
1586,2019-05-05,2019,2,5,May
1587,2019-05-06,2019,2,5,May
1588,2019-05-07,2019,2,5,May
1589,2019-05-08,2019,2,5,May
1590,2019-05-09,2019,2,5,May
1591,2019-05-10,2019,2,5,May
1592,2019-05-11,2019,2,5,May
1593,2019-05-12,2019,2,5,May
1594,2019-05-13,2019,2,5,May
1595,2019-05-14,2019,2,5,May
1596,2019-05-15,2019,2,5,May
1597,2019-05-16,2019,2,5,May
1598,2019-05-17,2019,2,5,May
1599,2019-05-18,2019,2,5,May
1600,2019-05-19,2019,2,5,May
1601,2019-05-20,2019,2,5,May
1602,2019-05-21,2019,2,5,May
1603,2019-05-22,2019,2,5,May
1604,2019-05-23,2019,2,5,May
1605,2019-05-24,2019,2,5,May
1606,2019-05-25,2019,2,5,May
1607,2019-05-26,2019,2,5,May
1608,2019-05-27,2019,2,5,May
1609,2019-05-28,2019,2,5,May
1610,2019-05-29,2019,2,5,May
1611,2019-05-30,2019,2,5,May
1612,2019-05-31,2019,2,5,May
1613,2019-06-01,2019,2,6,June
1614,2019-06-02,2019,2,6,June
1615,2019-06-03,2019,2,6,June
1616,2019-06-04,2019,2,6,June
1617,2019-06-05,2019,2,6,June
1618,2019-06-06,2019,2,6,June
1619,2019-06-07,2019,2,6,June
1620,2019-06-08,2019,2,6,June
1621,2019-06-09,2019,2,6,June
1622,2019-06-10,2019,2,6,June
1623,2019-06-11,2019,2,6,June
1624,2019-06-12,2019,2,6,June
1625,2019-06-13,2019,2,6,June
1626,2019-06-14,2019,2,6,June
1627,2019-06-15,2019,2,6,June
1628,2019-06-16,2019,2,6,June
1629,2019-06-17,2019,2,6,June
1630,2019-06-18,2019,2,6,June
1631,2019-06-19,2019,2,6,June
1632,2019-06-20,2019,2,6,June
1633,2019-06-21,2019,2,6,June
1634,2019-06-22,2019,2,6,June
1635,2019-06-23,2019,2,6,June
1636,2019-06-24,2019,2,6,June
1637,2019-06-25,2019,2,6,June
1638,2019-06-26,2019,2,6,June
1639,2019-06-27,2019,2,6,June
1640,2019-06-28,2019,2,6,June
1641,2019-06-29,2019,2,6,June
1642,2019-06-30,2019,2,6,June
1643,2019-07-01,2019,3,7,July
1644,2019-07-02,2019,3,7,July
1645,2019-07-03,2019,3,7,July
1646,2019-07-04,2019,3,7,July
1647,2019-07-05,2019,3,7,July
1648,2019-07-06,2019,3,7,July
1649,2019-07-07,2019,3,7,July
1650,2019-07-08,2019,3,7,July
1651,2019-07-09,2019,3,7,July
1652,2019-07-10,2019,3,7,July
1653,2019-07-11,2019,3,7,July
1654,2019-07-12,2019,3,7,July
1655,2019-07-13,2019,3,7,July
1656,2019-07-14,2019,3,7,July
1657,2019-07-15,2019,3,7,July
1658,2019-07-16,2019,3,7,July
1659,2019-07-17,2019,3,7,July
1660,2019-07-18,2019,3,7,July
1661,2019-07-19,2019,3,7,July
1662,2019-07-20,2019,3,7,July
1663,2019-07-21,2019,3,7,July
1664,2019-07-22,2019,3,7,July
1665,2019-07-23,2019,3,7,July
1666,2019-07-24,2019,3,7,July
1667,2019-07-25,2019,3,7,July
1668,2019-07-26,2019,3,7,July
1669,2019-07-27,2019,3,7,July
1670,2019-07-28,2019,3,7,July
1671,2019-07-29,2019,3,7,July
1672,2019-07-30,2019,3,7,July
1673,2019-07-31,2019,3,7,July
1674,2019-08-01,2019,3,8,August
1675,2019-08-02,2019,3,8,August
1676,2019-08-03,2019,3,8,August
1677,2019-08-04,2019,3,8,August
1678,2019-08-05,2019,3,8,August
1679,2019-08-06,2019,3,8,August
1680,2019-08-07,2019,3,8,August
1681,2019-08-08,2019,3,8,August
1682,2019-08-09,2019,3,8,August
1683,2019-08-10,2019,3,8,August
1684,2019-08-11,2019,3,8,August
1685,2019-08-12,2019,3,8,August
1686,2019-08-13,2019,3,8,August
1687,2019-08-14,2019,3,8,August
1688,2019-08-15,2019,3,8,August
1689,2019-08-16,2019,3,8,August
1690,2019-08-17,2019,3,8,August
1691,2019-08-18,2019,3,8,August
1692,2019-08-19,2019,3,8,August
1693,2019-08-20,2019,3,8,August
1694,2019-08-21,2019,3,8,August
1695,2019-08-22,2019,3,8,August
1696,2019-08-23,2019,3,8,August
1697,2019-08-24,2019,3,8,August
1698,2019-08-25,2019,3,8,August
1699,2019-08-26,2019,3,8,August
1700,2019-08-27,2019,3,8,August
1701,2019-08-28,2019,3,8,August
1702,2019-08-29,2019,3,8,August
1703,2019-08-30,2019,3,8,August
1704,2019-08-31,2019,3,8,August
1705,2019-09-01,2019,3,9,September
1706,2019-09-02,2019,3,9,September
1707,2019-09-03,2019,3,9,September
1708,2019-09-04,2019,3,9,September
1709,2019-09-05,2019,3,9,September
1710,2019-09-06,2019,3,9,September
1711,2019-09-07,2019,3,9,September
1712,2019-09-08,2019,3,9,September
1713,2019-09-09,2019,3,9,September
1714,2019-09-10,2019,3,9,September
1715,2019-09-11,2019,3,9,September
1716,2019-09-12,2019,3,9,September
1717,2019-09-13,2019,3,9,September
1718,2019-09-14,2019,3,9,September
1719,2019-09-15,2019,3,9,September
1720,2019-09-16,2019,3,9,September
1721,2019-09-17,2019,3,9,September
1722,2019-09-18,2019,3,9,September
1723,2019-09-19,2019,3,9,September
1724,2019-09-20,2019,3,9,September
1725,2019-09-21,2019,3,9,September
1726,2019-09-22,2019,3,9,September
1727,2019-09-23,2019,3,9,September
1728,2019-09-24,2019,3,9,September
1729,2019-09-25,2019,3,9,September
1730,2019-09-26,2019,3,9,September
1731,2019-09-27,2019,3,9,September
1732,2019-09-28,2019,3,9,September
1733,2019-09-29,2019,3,9,September
1734,2019-09-30,2019,3,9,September
1735,2019-10-01,2019,4,10,October
1736,2019-10-02,2019,4,10,October
1737,2019-10-03,2019,4,10,October
1738,2019-10-04,2019,4,10,October
1739,2019-10-05,2019,4,10,October
1740,2019-10-06,2019,4,10,October
1741,2019-10-07,2019,4,10,October
1742,2019-10-08,2019,4,10,October
1743,2019-10-09,2019,4,10,October
1744,2019-10-10,2019,4,10,October
1745,2019-10-11,2019,4,10,October
1746,2019-10-12,2019,4,10,October
1747,2019-10-13,2019,4,10,October
1748,2019-10-14,2019,4,10,October
1749,2019-10-15,2019,4,10,October
1750,2019-10-16,2019,4,10,October
1751,2019-10-17,2019,4,10,October
1752,2019-10-18,2019,4,10,October
1753,2019-10-19,2019,4,10,October
1754,2019-10-20,2019,4,10,October
1755,2019-10-21,2019,4,10,October
1756,2019-10-22,2019,4,10,October
1757,2019-10-23,2019,4,10,October
1758,2019-10-24,2019,4,10,October
1759,2019-10-25,2019,4,10,October
1760,2019-10-26,2019,4,10,October
1761,2019-10-27,2019,4,10,October
1762,2019-10-28,2019,4,10,October
1763,2019-10-29,2019,4,10,October
1764,2019-10-30,2019,4,10,October
1765,2019-10-31,2019,4,10,October
1766,2019-11-01,2019,4,11,November
1767,2019-11-02,2019,4,11,November
1768,2019-11-03,2019,4,11,November
1769,2019-11-04,2019,4,11,November
1770,2019-11-05,2019,4,11,November
1771,2019-11-06,2019,4,11,November
1772,2019-11-07,2019,4,11,November
1773,2019-11-08,2019,4,11,November
1774,2019-11-09,2019,4,11,November
1775,2019-11-10,2019,4,11,November
1776,2019-11-11,2019,4,11,November
1777,2019-11-12,2019,4,11,November
1778,2019-11-13,2019,4,11,November
1779,2019-11-14,2019,4,11,November
1780,2019-11-15,2019,4,11,November
1781,2019-11-16,2019,4,11,November
1782,2019-11-17,2019,4,11,November
1783,2019-11-18,2019,4,11,November
1784,2019-11-19,2019,4,11,November
1785,2019-11-20,2019,4,11,November
1786,2019-11-21,2019,4,11,November
1787,2019-11-22,2019,4,11,November
1788,2019-11-23,2019,4,11,November
1789,2019-11-24,2019,4,11,November
1790,2019-11-25,2019,4,11,November
1791,2019-11-26,2019,4,11,November
1792,2019-11-27,2019,4,11,November
1793,2019-11-28,2019,4,11,November
1794,2019-11-29,2019,4,11,November
1795,2019-11-30,2019,4,11,November
1796,2019-12-01,2019,4,12,December
1797,2019-12-02,2019,4,12,December
1798,2019-12-03,2019,4,12,December
1799,2019-12-04,2019,4,12,December
1800,2019-12-05,2019,4,12,December
1801,2019-12-06,2019,4,12,December
1802,2019-12-07,2019,4,12,December
1803,2019-12-08,2019,4,12,December
1804,2019-12-09,2019,4,12,December
1805,2019-12-10,2019,4,12,December
1806,2019-12-11,2019,4,12,December
1807,2019-12-12,2019,4,12,December
1808,2019-12-13,2019,4,12,December
1809,2019-12-14,2019,4,12,December
1810,2019-12-15,2019,4,12,December
1811,2019-12-16,2019,4,12,December
1812,2019-12-17,2019,4,12,December
1813,2019-12-18,2019,4,12,December
1814,2019-12-19,2019,4,12,December
1815,2019-12-20,2019,4,12,December
1816,2019-12-21,2019,4,12,December
1817,2019-12-22,2019,4,12,December
1818,2019-12-23,2019,4,12,December
1819,2019-12-24,2019,4,12,December
1820,2019-12-25,2019,4,12,December
1821,2019-12-26,2019,4,12,December
1822,2019-12-27,2019,4,12,December
1823,2019-12-28,2019,4,12,December
1824,2019-12-29,2019,4,12,December
1825,2019-12-30,2019,4,12,December
1826,2019-12-31,2019,4,12,December
1827,2020-01-01,2020,1,1,January
1828,2020-01-02,2020,1,1,January
1829,2020-01-03,2020,1,1,January
1830,2020-01-04,2020,1,1,January
1831,2020-01-05,2020,1,1,January
1832,2020-01-06,2020,1,1,January
1833,2020-01-07,2020,1,1,January
1834,2020-01-08,2020,1,1,January
1835,2020-01-09,2020,1,1,January
1836,2020-01-10,2020,1,1,January
1837,2020-01-11,2020,1,1,January
1838,2020-01-12,2020,1,1,January
1839,2020-01-13,2020,1,1,January
1840,2020-01-14,2020,1,1,January
1841,2020-01-15,2020,1,1,January
1842,2020-01-16,2020,1,1,January
1843,2020-01-17,2020,1,1,January
1844,2020-01-18,2020,1,1,January
1845,2020-01-19,2020,1,1,January
1846,2020-01-20,2020,1,1,January
1847,2020-01-21,2020,1,1,January
1848,2020-01-22,2020,1,1,January
1849,2020-01-23,2020,1,1,January
1850,2020-01-24,2020,1,1,January
1851,2020-01-25,2020,1,1,January
1852,2020-01-26,2020,1,1,January
1853,2020-01-27,2020,1,1,January
1854,2020-01-28,2020,1,1,January
1855,2020-01-29,2020,1,1,January
1856,2020-01-30,2020,1,1,January
1857,2020-01-31,2020,1,1,January
1858,2020-02-01,2020,1,2,February
1859,2020-02-02,2020,1,2,February
1860,2020-02-03,2020,1,2,February
1861,2020-02-04,2020,1,2,February
1862,2020-02-05,2020,1,2,February
1863,2020-02-06,2020,1,2,February
1864,2020-02-07,2020,1,2,February
1865,2020-02-08,2020,1,2,February
1866,2020-02-09,2020,1,2,February
1867,2020-02-10,2020,1,2,February
1868,2020-02-11,2020,1,2,February
1869,2020-02-12,2020,1,2,February
1870,2020-02-13,2020,1,2,February
1871,2020-02-14,2020,1,2,February
1872,2020-02-15,2020,1,2,February
1873,2020-02-16,2020,1,2,February
1874,2020-02-17,2020,1,2,February
1875,2020-02-18,2020,1,2,February
1876,2020-02-19,2020,1,2,February
1877,2020-02-20,2020,1,2,February
1878,2020-02-21,2020,1,2,February
1879,2020-02-22,2020,1,2,February
1880,2020-02-23,2020,1,2,February
1881,2020-02-24,2020,1,2,February
1882,2020-02-25,2020,1,2,February
1883,2020-02-26,2020,1,2,February
1884,2020-02-27,2020,1,2,February
1885,2020-02-28,2020,1,2,February
1886,2020-02-29,2020,1,2,February
1887,2020-03-01,2020,1,3,March
1888,2020-03-02,2020,1,3,March
1889,2020-03-03,2020,1,3,March
1890,2020-03-04,2020,1,3,March
1891,2020-03-05,2020,1,3,March
1892,2020-03-06,2020,1,3,March
1893,2020-03-07,2020,1,3,March
1894,2020-03-08,2020,1,3,March
1895,2020-03-09,2020,1,3,March
1896,2020-03-10,2020,1,3,March
1897,2020-03-11,2020,1,3,March
1898,2020-03-12,2020,1,3,March
1899,2020-03-13,2020,1,3,March
1900,2020-03-14,2020,1,3,March
1901,2020-03-15,2020,1,3,March
1902,2020-03-16,2020,1,3,March
1903,2020-03-17,2020,1,3,March
1904,2020-03-18,2020,1,3,March
1905,2020-03-19,2020,1,3,March
1906,2020-03-20,2020,1,3,March
1907,2020-03-21,2020,1,3,March
1908,2020-03-22,2020,1,3,March
1909,2020-03-23,2020,1,3,March
1910,2020-03-24,2020,1,3,March
1911,2020-03-25,2020,1,3,March
1912,2020-03-26,2020,1,3,March
1913,2020-03-27,2020,1,3,March
1914,2020-03-28,2020,1,3,March
1915,2020-03-29,2020,1,3,March
1916,2020-03-30,2020,1,3,March
1917,2020-03-31,2020,1,3,March
1918,2020-04-01,2020,2,4,April
1919,2020-04-02,2020,2,4,April
1920,2020-04-03,2020,2,4,April
1921,2020-04-04,2020,2,4,April
1922,2020-04-05,2020,2,4,April
1923,2020-04-06,2020,2,4,April
1924,2020-04-07,2020,2,4,April
1925,2020-04-08,2020,2,4,April
1926,2020-04-09,2020,2,4,April
1927,2020-04-10,2020,2,4,April
1928,2020-04-11,2020,2,4,April
1929,2020-04-12,2020,2,4,April
1930,2020-04-13,2020,2,4,April
1931,2020-04-14,2020,2,4,April
1932,2020-04-15,2020,2,4,April
1933,2020-04-16,2020,2,4,April
1934,2020-04-17,2020,2,4,April
1935,2020-04-18,2020,2,4,April
1936,2020-04-19,2020,2,4,April
1937,2020-04-20,2020,2,4,April
1938,2020-04-21,2020,2,4,April
1939,2020-04-22,2020,2,4,April
1940,2020-04-23,2020,2,4,April
1941,2020-04-24,2020,2,4,April
1942,2020-04-25,2020,2,4,April
1943,2020-04-26,2020,2,4,April
1944,2020-04-27,2020,2,4,April
1945,2020-04-28,2020,2,4,April
1946,2020-04-29,2020,2,4,April
1947,2020-04-30,2020,2,4,April
1948,2020-05-01,2020,2,5,May
1949,2020-05-02,2020,2,5,May
1950,2020-05-03,2020,2,5,May
1951,2020-05-04,2020,2,5,May
1952,2020-05-05,2020,2,5,May
1953,2020-05-06,2020,2,5,May
1954,2020-05-07,2020,2,5,May
1955,2020-05-08,2020,2,5,May
1956,2020-05-09,2020,2,5,May
1957,2020-05-10,2020,2,5,May
1958,2020-05-11,2020,2,5,May
1959,2020-05-12,2020,2,5,May
1960,2020-05-13,2020,2,5,May
1961,2020-05-14,2020,2,5,May
1962,2020-05-15,2020,2,5,May
1963,2020-05-16,2020,2,5,May
1964,2020-05-17,2020,2,5,May
1965,2020-05-18,2020,2,5,May
1966,2020-05-19,2020,2,5,May
1967,2020-05-20,2020,2,5,May
1968,2020-05-21,2020,2,5,May
1969,2020-05-22,2020,2,5,May
1970,2020-05-23,2020,2,5,May
1971,2020-05-24,2020,2,5,May
1972,2020-05-25,2020,2,5,May
1973,2020-05-26,2020,2,5,May
1974,2020-05-27,2020,2,5,May
1975,2020-05-28,2020,2,5,May
1976,2020-05-29,2020,2,5,May
1977,2020-05-30,2020,2,5,May
1978,2020-05-31,2020,2,5,May
1979,2020-06-01,2020,2,6,June
1980,2020-06-02,2020,2,6,June
1981,2020-06-03,2020,2,6,June
1982,2020-06-04,2020,2,6,June
1983,2020-06-05,2020,2,6,June
1984,2020-06-06,2020,2,6,June
1985,2020-06-07,2020,2,6,June
1986,2020-06-08,2020,2,6,June
1987,2020-06-09,2020,2,6,June
1988,2020-06-10,2020,2,6,June
1989,2020-06-11,2020,2,6,June
1990,2020-06-12,2020,2,6,June
1991,2020-06-13,2020,2,6,June
1992,2020-06-14,2020,2,6,June
1993,2020-06-15,2020,2,6,June
1994,2020-06-16,2020,2,6,June
1995,2020-06-17,2020,2,6,June
1996,2020-06-18,2020,2,6,June
1997,2020-06-19,2020,2,6,June
1998,2020-06-20,2020,2,6,June
1999,2020-06-21,2020,2,6,June
2000,2020-06-22,2020,2,6,June
2001,2020-06-23,2020,2,6,June
2002,2020-06-24,2020,2,6,June
2003,2020-06-25,2020,2,6,June
2004,2020-06-26,2020,2,6,June
2005,2020-06-27,2020,2,6,June
2006,2020-06-28,2020,2,6,June
2007,2020-06-29,2020,2,6,June
2008,2020-06-30,2020,2,6,June
2009,2020-07-01,2020,3,7,July
2010,2020-07-02,2020,3,7,July
2011,2020-07-03,2020,3,7,July
2012,2020-07-04,2020,3,7,July
2013,2020-07-05,2020,3,7,July
2014,2020-07-06,2020,3,7,July
2015,2020-07-07,2020,3,7,July
2016,2020-07-08,2020,3,7,July
2017,2020-07-09,2020,3,7,July
2018,2020-07-10,2020,3,7,July
2019,2020-07-11,2020,3,7,July
2020,2020-07-12,2020,3,7,July
2021,2020-07-13,2020,3,7,July
2022,2020-07-14,2020,3,7,July
2023,2020-07-15,2020,3,7,July
2024,2020-07-16,2020,3,7,July
2025,2020-07-17,2020,3,7,July
2026,2020-07-18,2020,3,7,July
2027,2020-07-19,2020,3,7,July
2028,2020-07-20,2020,3,7,July
2029,2020-07-21,2020,3,7,July
2030,2020-07-22,2020,3,7,July
2031,2020-07-23,2020,3,7,July
2032,2020-07-24,2020,3,7,July
2033,2020-07-25,2020,3,7,July
2034,2020-07-26,2020,3,7,July
2035,2020-07-27,2020,3,7,July
2036,2020-07-28,2020,3,7,July
2037,2020-07-29,2020,3,7,July
2038,2020-07-30,2020,3,7,July
2039,2020-07-31,2020,3,7,July
2040,2020-08-01,2020,3,8,August
2041,2020-08-02,2020,3,8,August
2042,2020-08-03,2020,3,8,August
2043,2020-08-04,2020,3,8,August
2044,2020-08-05,2020,3,8,August
2045,2020-08-06,2020,3,8,August
2046,2020-08-07,2020,3,8,August
2047,2020-08-08,2020,3,8,August
2048,2020-08-09,2020,3,8,August
2049,2020-08-10,2020,3,8,August
2050,2020-08-11,2020,3,8,August
2051,2020-08-12,2020,3,8,August
2052,2020-08-13,2020,3,8,August
2053,2020-08-14,2020,3,8,August
2054,2020-08-15,2020,3,8,August
2055,2020-08-16,2020,3,8,August
2056,2020-08-17,2020,3,8,August
2057,2020-08-18,2020,3,8,August
2058,2020-08-19,2020,3,8,August
2059,2020-08-20,2020,3,8,August
2060,2020-08-21,2020,3,8,August
2061,2020-08-22,2020,3,8,August
2062,2020-08-23,2020,3,8,August
2063,2020-08-24,2020,3,8,August
2064,2020-08-25,2020,3,8,August
2065,2020-08-26,2020,3,8,August
2066,2020-08-27,2020,3,8,August
2067,2020-08-28,2020,3,8,August
2068,2020-08-29,2020,3,8,August
2069,2020-08-30,2020,3,8,August
2070,2020-08-31,2020,3,8,August
2071,2020-09-01,2020,3,9,September
2072,2020-09-02,2020,3,9,September
2073,2020-09-03,2020,3,9,September
2074,2020-09-04,2020,3,9,September
2075,2020-09-05,2020,3,9,September
2076,2020-09-06,2020,3,9,September
2077,2020-09-07,2020,3,9,September
2078,2020-09-08,2020,3,9,September
2079,2020-09-09,2020,3,9,September
2080,2020-09-10,2020,3,9,September
2081,2020-09-11,2020,3,9,September
2082,2020-09-12,2020,3,9,September
2083,2020-09-13,2020,3,9,September
2084,2020-09-14,2020,3,9,September
2085,2020-09-15,2020,3,9,September
2086,2020-09-16,2020,3,9,September
2087,2020-09-17,2020,3,9,September
2088,2020-09-18,2020,3,9,September
2089,2020-09-19,2020,3,9,September
2090,2020-09-20,2020,3,9,September
2091,2020-09-21,2020,3,9,September
2092,2020-09-22,2020,3,9,September
2093,2020-09-23,2020,3,9,September
2094,2020-09-24,2020,3,9,September
2095,2020-09-25,2020,3,9,September
2096,2020-09-26,2020,3,9,September
2097,2020-09-27,2020,3,9,September
2098,2020-09-28,2020,3,9,September
2099,2020-09-29,2020,3,9,September
2100,2020-09-30,2020,3,9,September
2101,2020-10-01,2020,4,10,October
2102,2020-10-02,2020,4,10,October
2103,2020-10-03,2020,4,10,October
2104,2020-10-04,2020,4,10,October
2105,2020-10-05,2020,4,10,October
2106,2020-10-06,2020,4,10,October
2107,2020-10-07,2020,4,10,October
2108,2020-10-08,2020,4,10,October
2109,2020-10-09,2020,4,10,October
2110,2020-10-10,2020,4,10,October
2111,2020-10-11,2020,4,10,October
2112,2020-10-12,2020,4,10,October
2113,2020-10-13,2020,4,10,October
2114,2020-10-14,2020,4,10,October
2115,2020-10-15,2020,4,10,October
2116,2020-10-16,2020,4,10,October
2117,2020-10-17,2020,4,10,October
2118,2020-10-18,2020,4,10,October
2119,2020-10-19,2020,4,10,October
2120,2020-10-20,2020,4,10,October
2121,2020-10-21,2020,4,10,October
2122,2020-10-22,2020,4,10,October
2123,2020-10-23,2020,4,10,October
2124,2020-10-24,2020,4,10,October
2125,2020-10-25,2020,4,10,October
2126,2020-10-26,2020,4,10,October
2127,2020-10-27,2020,4,10,October
2128,2020-10-28,2020,4,10,October
2129,2020-10-29,2020,4,10,October
2130,2020-10-30,2020,4,10,October
2131,2020-10-31,2020,4,10,October
2132,2020-11-01,2020,4,11,November
2133,2020-11-02,2020,4,11,November
2134,2020-11-03,2020,4,11,November
2135,2020-11-04,2020,4,11,November
2136,2020-11-05,2020,4,11,November
2137,2020-11-06,2020,4,11,November
2138,2020-11-07,2020,4,11,November
2139,2020-11-08,2020,4,11,November
2140,2020-11-09,2020,4,11,November
2141,2020-11-10,2020,4,11,November
2142,2020-11-11,2020,4,11,November
2143,2020-11-12,2020,4,11,November
2144,2020-11-13,2020,4,11,November
2145,2020-11-14,2020,4,11,November
2146,2020-11-15,2020,4,11,November
2147,2020-11-16,2020,4,11,November
2148,2020-11-17,2020,4,11,November
2149,2020-11-18,2020,4,11,November
2150,2020-11-19,2020,4,11,November
2151,2020-11-20,2020,4,11,November
2152,2020-11-21,2020,4,11,November
2153,2020-11-22,2020,4,11,November
2154,2020-11-23,2020,4,11,November
2155,2020-11-24,2020,4,11,November
2156,2020-11-25,2020,4,11,November
2157,2020-11-26,2020,4,11,November
2158,2020-11-27,2020,4,11,November
2159,2020-11-28,2020,4,11,November
2160,2020-11-29,2020,4,11,November
2161,2020-11-30,2020,4,11,November
2162,2020-12-01,2020,4,12,December
2163,2020-12-02,2020,4,12,December
2164,2020-12-03,2020,4,12,December
2165,2020-12-04,2020,4,12,December
2166,2020-12-05,2020,4,12,December
2167,2020-12-06,2020,4,12,December
2168,2020-12-07,2020,4,12,December
2169,2020-12-08,2020,4,12,December
2170,2020-12-09,2020,4,12,December
2171,2020-12-10,2020,4,12,December
2172,2020-12-11,2020,4,12,December
2173,2020-12-12,2020,4,12,December
2174,2020-12-13,2020,4,12,December
2175,2020-12-14,2020,4,12,December
2176,2020-12-15,2020,4,12,December
2177,2020-12-16,2020,4,12,December
2178,2020-12-17,2020,4,12,December
2179,2020-12-18,2020,4,12,December
2180,2020-12-19,2020,4,12,December
2181,2020-12-20,2020,4,12,December
2182,2020-12-21,2020,4,12,December
2183,2020-12-22,2020,4,12,December
2184,2020-12-23,2020,4,12,December
2185,2020-12-24,2020,4,12,December
2186,2020-12-25,2020,4,12,December
2187,2020-12-26,2020,4,12,December
2188,2020-12-27,2020,4,12,December
2189,2020-12-28,2020,4,12,December
2190,2020-12-29,2020,4,12,December
2191,2020-12-30,2020,4,12,December
2192,2020-12-31,2020,4,12,December
2193,2021-01-01,2021,1,1,January
2194,2021-01-02,2021,1,1,January
2195,2021-01-03,2021,1,1,January
2196,2021-01-04,2021,1,1,January
2197,2021-01-05,2021,1,1,January
2198,2021-01-06,2021,1,1,January
2199,2021-01-07,2021,1,1,January
2200,2021-01-08,2021,1,1,January
2201,2021-01-09,2021,1,1,January
2202,2021-01-10,2021,1,1,January
2203,2021-01-11,2021,1,1,January
2204,2021-01-12,2021,1,1,January
2205,2021-01-13,2021,1,1,January
2206,2021-01-14,2021,1,1,January
2207,2021-01-15,2021,1,1,January
2208,2021-01-16,2021,1,1,January
2209,2021-01-17,2021,1,1,January
2210,2021-01-18,2021,1,1,January
2211,2021-01-19,2021,1,1,January
2212,2021-01-20,2021,1,1,January
2213,2021-01-21,2021,1,1,January
2214,2021-01-22,2021,1,1,January
2215,2021-01-23,2021,1,1,January
2216,2021-01-24,2021,1,1,January
2217,2021-01-25,2021,1,1,January
2218,2021-01-26,2021,1,1,January
2219,2021-01-27,2021,1,1,January
2220,2021-01-28,2021,1,1,January
2221,2021-01-29,2021,1,1,January
2222,2021-01-30,2021,1,1,January
2223,2021-01-31,2021,1,1,January
2224,2021-02-01,2021,1,2,February
2225,2021-02-02,2021,1,2,February
2226,2021-02-03,2021,1,2,February
2227,2021-02-04,2021,1,2,February
2228,2021-02-05,2021,1,2,February
2229,2021-02-06,2021,1,2,February
2230,2021-02-07,2021,1,2,February
2231,2021-02-08,2021,1,2,February
2232,2021-02-09,2021,1,2,February
2233,2021-02-10,2021,1,2,February
2234,2021-02-11,2021,1,2,February
2235,2021-02-12,2021,1,2,February
2236,2021-02-13,2021,1,2,February
2237,2021-02-14,2021,1,2,February
2238,2021-02-15,2021,1,2,February
2239,2021-02-16,2021,1,2,February
2240,2021-02-17,2021,1,2,February
2241,2021-02-18,2021,1,2,February
2242,2021-02-19,2021,1,2,February
2243,2021-02-20,2021,1,2,February
2244,2021-02-21,2021,1,2,February
2245,2021-02-22,2021,1,2,February
2246,2021-02-23,2021,1,2,February
2247,2021-02-24,2021,1,2,February
2248,2021-02-25,2021,1,2,February
2249,2021-02-26,2021,1,2,February
2250,2021-02-27,2021,1,2,February
2251,2021-02-28,2021,1,2,February
2252,2021-03-01,2021,1,3,March
2253,2021-03-02,2021,1,3,March
2254,2021-03-03,2021,1,3,March
2255,2021-03-04,2021,1,3,March
2256,2021-03-05,2021,1,3,March
2257,2021-03-06,2021,1,3,March
